Brand,Model,Size_in,Throat_in,Diameter_mm,Z_ohm,Re_ohm,Le_mH,Bl_Tm,Sd_cm2,Mms_g,Mmd_g,Cms_mm_per_N,Vas_L,Fs_Hz,Qms,Qes,Qts,Rms_kg_per_s,Xmax_mm,Power_W,Sensitivity_dB,XO_min_Hz,Freq_low_Hz,Source_URL
Markaudio,CHN-50P,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHN-70,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHN-719,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHP-70Khaki,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHP-90,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHR-120Gold,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHR-120Grey,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHR-70Black,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHR-70Champagne,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHR-70Silver,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHR-90Champ,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MA200-MCopper,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MA200-MGrey,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MA200-PMICA,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MAOP-11,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MAOP-11MS,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MAOP-5,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,MAOP-7.2white,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,PLUVIA-11Gold,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,PLUVIA-7HDChrome,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,PLUVIA-7HDGold,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,PLUVIA-7PHD,,,,,,,,,,,,,,,,,,,,,,,
Mojotone,"Anthem8""4OhmsSpeaker",,,,,,,,,,,,,,,,,,,,,,,
Monacor,SP-252E,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SP-310CX,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SP-382PA,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SP-8/150PRO,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPH-170C,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPH-174KE,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPH-176,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPH-220HQ,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPM-116/8,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPX,,,,32.0,,,,,,,,,,,,,,,,,,,
Monacor,SPX-200WP,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPX-30M,,,,,,,,,,,,,,,,,,,,,,,
Monacor,SPX-31M,,,,,,,,,,,,,,,,,,,,,,,
Morel,EM1308,,,,,,,,,,,,,,,,,,,,,,,
Morel,Integra624,,,,,,,,,,,,,,,,,,,,,,,
Morel,MDM55,,,,,,,,,,,,,,,,,,,,,,,
Morel,MW1054,,,,,,,,,,,,,,,,,,,,,,,
Morel,MW1058,,,,,,,,,,,,,,,,,,,,,,,
Morel,MW1254,,,,,,,,,,,,,,,,,,,,,,,
Morel,MW1258,,,,,,,,,,,,,,,,,,,,,,,
Morel,PowerSlim6Carbon,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiCW1054Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiCW1058Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiCW1254Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiCW1258Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiCW954Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiCW958Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TiW634Ft,,,,,,,,,,,,,,,,,,,,,,,
Morel,TM4055,,,,8.0,,,,,,,,,,,,,,,,,,,
Morel,TSCW938,,,,,,,,,,,,,,,,,,,,,,,
Morel,UW1054,,,,,,,,,,,,,,,,,,,,,,,
Morel,UW1058,,,,,,,,,,,,,,,,,,,,,,,
Morel,UW1254,,,,,,,,,,,,,,,,,,,,,,,
Morel,UW1258,,,,,,,,,,,,,,,,,,,,,,,
Morel,UW958,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,DFM-2535R00-08,,1.0,,8.0,,,,,,,,,,,,,,,25,107,,1500.0,https://doc.soundimports.nl/pdf/brands/Peerless%20by%20Tymphany/DFM-2535R00-08/tymphany-dfm-2535r00-08.pdf
Peerless by Tymphany,DFM-2544R00-08,,1.0,115,8.0,6.25,0.04,1.89,16,0.29,,0.183,0.07,694,5.55,2.19,1.57,,,55,105,1000.0,1000.0,https://en.toutlehautparleur.com/compression-driver-peerless-dfm-2544r00-08-8-ohm-1-inch-throat.html
Peerless by Tymphany,FSL-0512R01-08,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,GBS-115N25AL01-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,GBS-135F25AL02-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,GBS-200F35CP02-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,GBS-250F38CP01-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830860,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830869,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830870,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830874,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830875,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830883,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830990,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830991,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,HDS-P830992,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,NCP-1540R01-08,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,NE123W-08,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,NE180W-08,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,NE225W-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,NE65W-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,NE85W-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,PLS-P830970,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,PLS-P830983,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,PLS-P830984,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,PLS-P830985,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,PLS-P830986,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,PMT-2040N1625AL01-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SDF-250F75PR01-06,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SDS-135F25CP02-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SDS-P830656,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SDS-P830657,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SDS-P830855,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SDS-P830878,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SLS-85S25CP04-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SLS-P830667,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SLS-P830668,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SLS-P830669,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SLS-P830945,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,SLS-P830946,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,STW-350F188PR01-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,TC6FC00-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,TC6FD00-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,TC7FD00-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,TC9FD18-08,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,TG9FD-10-04,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,XLS-P830452,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,XXLS-P830845,,,,,,,,,,,,,,,,,,,,,,,
Peerless by Tymphany,XXLS-P835017,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,CD2,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.103NR1,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.153C002,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.154/2,,,,8.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.154C001,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.1550/2,,,,8.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.1845,,,,2.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.1850/3,,,,8.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.1852/2,,,,8.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.185C001,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.185C003,,,,,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.186/3,,,,8.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.615C002,,,,16.0,,,,,,,,,,,,,,,,,,,
Precision Devices,PD.615C002,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,10FR300,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,15SW2000,,,,4.0,,,,,,,,,,,,,,,,,,,
PRV Audio,15SW2000,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,15W1600,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,15W1800,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,18SW2400,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,18SW3600,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,3MR40-NDY,,,,4.0,,,,,,,,,,,,,,,,,,,
PRV Audio,4MR60,,,,4.0,,,,,,,,,,,,,,,,,,,
PRV Audio,6CX380-4SLIM,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,6FR200,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,6MR200A,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,8FR250,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D2200Ph,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D250TI-B,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D250TI-S,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D270Ph-S,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D280Ti-B,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D280Ti-S,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D290Py-B,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D290Py-S,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D3220Ph,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D3220Ph-Nd,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D3220Ti,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D3220Ti-Nd,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D3500TiH-Nd,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D4400Ti-Nd,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,D4500Ph-Nd,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,DT175Ph-S,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,WG2000PySLIM,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,WG2200PhSLIM,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,WG2500PySLIM,,,,,,,,,,,,,,,,,,,,,,,
PRV Audio,WG270Ph,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT10.0X04-NAB-01,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT10.0X08-NAB-01,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT4.0X08-NAC-03,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT5.25M08-NAA-05,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5M04-NFA-01,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5M08-NFA-01,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5W04-NFA-01,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5X04-NAA-08,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5X04-NFA-06,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5X08-NAA-08,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT6.5X08-NFA-06,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT8.0X04-NAB-01,,,,,,,,,,,,,,,,,,,,,,,
PURIFI,PTT8.0X08-NAB-01,,,,,,,,,,,,,,,,,,,,,,,
Radian Audio,475PB,,,,8.0,,,,,,,,,,,,,,,,,,,
Radian Audio,850PB,,,,8.0,,,,,,,,,,,,,,,,,,,
RCF,L10750YK,,,,,,,,,,,,,,,,,,,,,,,
RCF,L15P530,,,,8.0,,,,,,,,,,,,,,,,,,,
RCF,L18P300-07,,,,8.0,,,,,,,,,,,,,,,,,,,
RCF,L18P400,,,,,,,,,,,,,,,,,,,,,,,
RCF,LF15N401,,,,,,,,,,,,,,,,,,,,,,,
RCF,LF18G401,,,,,,,,,,,,,,,,,,,,,,,
RCF,LF18N401,,,,,,,,,,,,,,,,,,,,,,,
RCF,LF18N405,,,,,,,,,,,,,,,,,,,,,,,
RCF,LF18X401,,,,,,,,,,,,,,,,,,,,,,,
RCF,LF18X451,,,,,,,,,,,,,,,,,,,,,,,
RCF,MB12N351,,,,,,,,,,,,,,,,,,,,,,,
RCF,MB15N351,,,,,,,,,,,,,,,,,,,,,,,
RCF,ND1411-M,,,,,,,,,,,,,,,,,,,,,,,
RCF,ND350,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,MD60N-6,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,MR13P,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MR13P,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MR13TX,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MR16P,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MR16TX,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MT19CP,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW13P,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW13TX,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW16P,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW16P,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW16PNW,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW16TX,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW16TX,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW19P,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW19P,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW19PNW,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,MW19TX,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB10PGC21,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12CACS25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12MNRX2-25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12MNRX25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12NRX25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12NRXF25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PAC25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PACR25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PACR25-4-COAX,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PFC25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PFC25-4-COAX,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PFCR25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB12PFCR25,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB13PFC25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB13PFC25,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB13PFC25-4-COAX,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB13PFCR-00,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB13PFCR25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB13PFCR25,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15BAC30-8-COAX,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15CAC30,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15CAC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15CRC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15MFC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NBAC30,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NBAC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NRX2C30,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NRX2C30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NRXC30,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NRXC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15NRXC30-8-131T,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15SFCR-00,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15SFCR39,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB15SFCR39,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16FRPC25-7,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFC25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFC25,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFC25-4-COAX,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFCR-00,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFCR25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFCR25,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB16PFCR25-4-COAX,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17CAC35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17CRC35,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17CRC35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17MFC35,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17MFC35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NAC35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NBAC35,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NBAC35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NRX2C35,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NRX2C35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NRX2L35,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NRXC35,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB17NRXC35,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20FRPC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20PFC30,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20PFC30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20PFCR-00,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20PFCR30,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20PFCR30,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB20PFCS30-7,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23MFCL45,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23MFCL45,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23NACS45,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23NBACS45,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23NBACS45,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23NRXS45,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB23NRXS45,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB26SFCL38,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB26SFCL38,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB29NRX75,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB29NRX75-6,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB29SWNRX-S75-6,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB34NRX75,,,,16.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB34NRX75-6,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB34NRXL75,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB34SWNRX-S75-6,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB34SWPL76,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB42FHCL75-6,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SB65WBAC25,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26DAC76,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26DAC76,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26DAC76-3-DV,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26DBAC76,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26DBAC76,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26DBAC76-3-DV,,,,,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26SFC38,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,SW26SFC38,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,WO24P,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,WO24P,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,WO24TX,,,,4.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,WO24TX,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Acoustics,WO34HC,,,,8.0,,,,,,,,,,,,,,,,,,,
SB Audience,15SW600,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-10MW150,10.0,,,8.0,5.1,0.64,15.1,366.4,44.4,,,25.8,65.0,12.08,0.4,0.39,,5.63,150.0,100.0,,,
SB Audience,BIANCO-10MW200,10.0,,,8.0,5.6,0.6,13.0,366.4,38.0,,,41.0,56.0,2.28,0.43,0.36,,6.7,250.0,98.0,,,
SB Audience,BIANCO-12MW200,12.0,,,8.0,5.3,0.83,14.7,543.3,65.2,,,62.9,51.0,14.33,0.51,0.49,,6.97,200.0,99.0,,,
SB Audience,BIANCO-12OB150-01,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-15MW200,15.0,,,8.0,6.8,1.02,15.9,824.5,80.9,,,153.3,44.0,15.19,0.61,0.58,,5.92,200.0,94.8,,,
SB Audience,BIANCO-15MW350,15.0,,,8.0,5.3,1.12,16.9,855.3,108.7,,,157.5,39.0,13.09,0.49,0.48,,7.42,350.0,100.0,,,
SB Audience,BIANCO-15MW500,15.0,,,8.0,5.3,1.04,18.8,907.0,110.0,,,171.0,39.0,18.1,0.41,0.4,,7.6,500.0,98.0,,,
SB Audience,BIANCO-15OB350,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-15SW400,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-15W200,15.0,,,8.0,5.2,0.85,17.0,907.9,107.1,,,123.5,47.0,10.62,0.57,0.54,,8.53,300.0,100.0,,,
SB Audience,BIANCO-18SW450,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-18SW500,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-25CD-P,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-34CD-PK,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-34CD-T,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-44CD-K,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-44CD-PK,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-44CD-T,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-75CD-T,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,BIANCO-8MW125,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,NERO-10MWN600D,10.0,,,8.0,5.4,0.27,18.2,356.3,52.2,,,18.8,68.1,5.88,0.36,0.34,,7.3,600.0,96.0,,,
SB Audience,NERO-12MWN400D,12.0,,,8.0,5.4,0.19,17.8,543.3,78.8,,,31.1,66.0,8.98,0.55,0.52,,7.13,400.0,96.0,,,
SB Audience,NERO-12MWN700D,12.0,,,8.0,5.3,0.32,17.9,543.3,72.5,,,52.5,52.7,8.9,0.4,0.38,,7.3,700.0,97.0,,,
SB Audience,NERO-15MWN700D,15.0,,,8.0,5.4,0.37,17.7,865.7,107.6,,,145.9,41.4,9.07,0.48,0.46,,7.3,700.0,97.0,,,
SB Audience,NERO-15OBN450D,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,NERO-15SW800,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,NERO-18OBN500D,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,NERO-18SW1100D,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,NERO-18SW1900D,,,,,,,,,,,,,,,,,,,,,,,
SB Audience,NERO-21SW1100D,,,,,,,,,,,,,,,,,,,,,,,
